Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,BinaryLabel,Label
443.99854,8.345564e+07,1201.6575,1078.293,300889.5,1.6912584e+06,1592.433,3.9155905,234.3808,251.15549,3611.2656,3.7552295,874.20636,610.0714,28344.645,3153.698,1.5370515e+06,5.4944025e+06,3.304656e+07,6982.38,8.119002e+07,3.0828255e+06,5.245841e+06,2.9509538e+07,1.3925175e+06,8.469454e+07,1.8505459e+06,6.0221855e+06,3.1803018e+07,283.0811,0.4209621,0.021459214,0.0068907524,-5.5436045e-05,29210.29,27475.77,2004.3682,9.564285,3.7901666,4276.3403,460.07135,734.3967,1.3195029e+06,0.00097065046,0.42619392,0.0021523952,0.16396487,0.8378871,0.026793338,-0.025749033,0.03485193,0.4972341,483.63013,234.20674,834.7047,31190.713,0.009549122,-0.010802232,0.025683064,-0.008210704,0.018211182,-0.02408271,1190.5238,303972.47,946.37146,1.5938341e+06,2373.3154,1379.0914,533.14026,22.45413,3.030253e+06,1.2185139e+06,4.0312962e+06,2.0554068e+06,2.3347548e+07,6.8510895e+06,2.667376e+07,1.730016e+07,0.9877474,Synthetic_Attack
444.01633,8.1039e+07,1115.101,1122.6421,309524.72,1.511479e+06,1693.9695,3.9521313,249.21072,249.72139,3118.6104,3.3170576,880.21313,616.752,34802.79,2722.9543,1.2626201e+06,4.7364455e+06,2.9788176e+07,8473.852,8.329256e+07,2.374031e+06,4.608451e+06,2.6903038e+07,626414.1,8.386323e+07,1.7049748e+06,5.4046975e+06,2.707836e+07,255.97794,0.42017895,-0.01031398,0.0029091267,-0.016435469,32849.234,26554.12,2066.5938,9.672542,4.053989,4033.0269,499.60388,746.017,1.5366095e+06,-0.028750155,0.43740925,0.012942624,0.15107329,0.8615966,0.021045031,-0.03507284,0.02144403,0.5015549,475.18314,246.69974,852.87415,29631.594,0.0061689727,0.0060456805,-0.0047711153,0.016330924,-0.03692949,0.008705303,1240.1757,291395.6,927.2459,1.4299328e+06,2175.0186,1479.3059,732.79083,22.453976,3.2874108e+06,1.0464662e+06,4.5885835e+06,2.4488588e+06,1.947816e+07,6.3573005e+06,2.554909e+07,1.5677e+07,0.98588145,Synthetic_Attack
443.97546,8.893497e+07,1247.123,1049.5715,282158.75,1.5376784e+06,1797.6716,3.773347,227.99289,240.11458,3710.359,3.758244,960.98584,544.89,34465.363,2305.3276,1.612144e+06,5.251568e+06,3.0117764e+07,7237.5957,8.284728e+07,2.629115e+06,5.392452e+06,2.8192464e+07,1.6505152e+06,8.493339e+07,1.8407498e+06,6.0786715e+06,2.861863e+07,269.0515,0.384243,0.04544492,0.007320799,0.01055179,33632.06,28169.87,2889.9646,10.071465,3.6940565,4483.5947,507.42123,825.0515,1.3216924e+06,-0.00050639734,0.39091963,0.030279646,0.1510021,0.8565512,0.021113312,-0.013155943,0.013480552,0.48581097,477.65997,213.16496,922.0709,32185.135,-0.0011503454,-0.014070481,0.011171658,-0.024590708,0.01366622,0.013386935,1194.3679,306630.84,1024.318,1.7933374e+06,2562.3513,1413.319,598.8832,22.839682,2.9150285e+06,1.3454068e+06,3.7416295e+06,2.2728288e+06,2.2111302e+07,7.020659e+06,2.712201e+07,1.5978944e+07,0.98924947,Synthetic_Attack
443.994,8.763017e+07,1250.9912,1240.3512,354058.66,1.8270582e+06,1949.5876,3.7400932,232.94507,239.47925,3760.2334,3.4403472,908.05634,616.92664,35334.465,2189.2712,1.2746919e+06,4.524478e+06,2.9028898e+07,5587.563,8.567448e+07,2.2703395e+06,4.592678e+06,2.4977974e+07,1.03553644e+06,8.590142e+07,1.6249648e+06,5.3965275e+06,2.755615e+07,271.7045,0.41244376,-0.0012490675,-0.012746835,-0.017883534,34029.258,27481.844,1575.3152,10.796764,4.0303583,4320.7554,528.5355,821.18494,1.5534142e+06,-0.014603853,0.40155286,0.011963882,0.14431219,0.85376275,0.018009512,-0.0016168319,0.007368371,0.45263115,517.7275,231.3804,906.9812,34289.14,-0.015778076,-0.02724094,0.00918714,0.005791895,-0.022027515,0.023224102,1320.1721,331925.28,1082.9811,1.9250592e+06,2241.883,1428.45,786.1631,23.142796,3.3395252e+06,1.04785306e+06,4.3328415e+06,2.3524362e+06,1.9889602e+07,7.0127955e+06,2.5823272e+07,1.402763e+07,0.99928695,Synthetic_Attack
444.00146,8.643552e+07,1306.0143,1133.2201,324595.12,1.6000264e+06,1898.9476,3.7164767,233.60623,250.71736,3510.989,3.6006846,966.083,616.5294,30700.766,2866.3237,1.4737324e+06,5.1012385e+06,2.9746374e+07,4970.676,8.482016e+07,2.3893662e+06,4.9642835e+06,2.89197e+07,1.6012064e+06,8.450121e+07,1.7972265e+06,5.241265e+06,2.746638e+07,270.4372,0.41038048,0.0045226626,0.014290176,0.015093194,30129.4,28648.434,1966.5084,9.837764,3.6665807,4370.1226,519.0747,830.0932,1.4404395e+06,0.007615108,0.38863075,-0.0017483348,0.1456231,0.8409154,0.01646101,-0.028963024,0.017757483,0.48570523,519.535,228.92924,858.47815,33913.477,0.0069618262,0.0070015118,0.029239472,-0.014873996,0.027853157,0.0035668463,1187.5515,293365.94,1043.8171,1.6182016e+06,2198.8845,1345.1298,662.5762,23.142513,3.0763618e+06,1.162029e+06,3.716363e+06,2.1231015e+06,2.1585204e+07,6.813563e+06,2.6707176e+07,1.6468652e+07,0.99361575,Synthetic_Attack
444.00122,8.646353e+07,1167.4653,1018.65216,308161.06,1.8443444e+06,1862.1981,3.8859892,234.2352,253.08398,3354.898,3.4764175,828.23303,565.24243,25583.053,1190.4617,1.7864289e+06,5.148625e+06,2.8911518e+07,8836.999,8.010926e+07,3.3311148e+06,5.3038515e+06,2.7621322e+07,1.5470906e+06,8.374313e+07,1.7226486e+06,5.7599385e+06,3.0047796e+07,257.17493,0.4406129,0.011201639,0.014768014,-0.027379166,33072.484,25264.242,1663.843,8.855082,3.8193738,4132.0713,514.44214,717.0232,1.4989522e+06,0.0135403685,0.4472198,-0.018664544,0.157709,0.8601058,0.011405126,0.058492422,0.018753171,0.5036826,524.4354,228.79616,955.525,31821.104,0.016274862,-0.0030282475,-0.007990462,0.0059405267,0.0025993139,0.001232136,1278.376,299830.94,1022.9536,1.8218472e+06,2441.6084,1409.1526,632.1036,22.914377,3.528212e+06,1.3555198e+06,5.2562995e+06,2.1148892e+06,2.2157708e+07,7.438012e+06,2.7834476e+07,1.3618964e+07,0.99801457,Synthetic_Attack
444.00598,8.911954e+07,1337.8339,1283.0159,371930.06,2.0090305e+06,2009.0496,3.838176,231.49313,246.26791,3858.5625,3.2284155,902.7406,668.79956,27856.516,2071.6052,1.4322035e+06,5.1642935e+06,2.7992772e+07,1979.0786,8.484462e+07,3.4267905e+06,4.2724375e+06,2.5656232e+07,1.940938e+06,9.296963e+07,1.6753171e+06,5.051939e+06,3.0000306e+07,267.3028,0.41312316,0.053288855,0.007776768,0.016714683,33290.547,26802.191,-54.371094,10.270819,3.7637353,4361.9243,500.80356,802.5059,1.7318278e+06,-0.0018046349,0.4111419,0.002924105,0.13303077,0.8652774,3.5023317e-05,0.054229073,0.024030916,0.4702642,505.79318,222.44879,1155.9728,40606.04,-0.016542263,0.0038826242,-0.0061326157,-0.042625263,-0.05008694,0.0035108477,1466.5372,293916.1,1235.8926,1.8505052e+06,2129.5051,1463.4465,916.1338,23.448462,3.7889215e+06,1.3847519e+06,4.55563e+06,1.6123692e+06,1.9619676e+07,7.465346e+06,2.7946344e+07,1.4605732e+07,0.9540752,Synthetic_Attack
443.98953,8.563081e+07,1261.4506,1154.1298,262924.1,1.6275702e+06,1854.3761,3.840443,227.73764,240.75732,3586.0298,3.739543,933.6461,544.6553,38050.344,2603.4243,1.5649309e+06,4.953017e+06,3.0164226e+07,6422.0195,8.428228e+07,2.278041e+06,4.9646385e+06,2.5599232e+07,780055.0,8.368354e+07,1.6377309e+06,5.9128805e+06,2.8387582e+07,281.16052,0.3911669,0.019412369,0.012263742,0.002145255,32257.662,26469.123,2816.047,10.27434,3.9447904,4396.3594,479.95175,842.89197,1.3835601e+06,-0.003978759,0.39655316,-0.0129220765,0.12917192,0.86130095,0.03122317,-0.007003756,-0.012147829,0.46829915,482.4629,233.5708,820.0773,29662.215,-0.002719054,-0.003829632,-0.00342777,0.005719267,-0.026993476,0.002672702,1225.8354,311983.16,1056.1077,1.7659515e+06,2431.0852,1404.1937,577.0885,22.831177,3.1892538e+06,1.0781649e+06,3.6821345e+06,2.3486638e+06,2.079049e+07,7.1160765e+06,2.635977e+07,1.6758128e+07,1.0214626,Synthetic_Attack
444.00446,8.5924184e+07,1230.6624,1025.0536,277024.53,1.7539525e+06,1770.5985,3.9135752,222.5806,246.81131,3384.3708,3.5396023,918.12024,542.1105,27185.45,2739.0308,1.5328686e+06,5.212863e+06,3.0003694e+07,5710.582,8.253056e+07,3.0537375e+06,5.156168e+06,2.7424092e+07,1.2842875e+06,8.6114616e+07,1.69654e+06,6.3849485e+06,2.7979138e+07,267.12024,0.42102015,0.031250723,-0.0049967803,0.0005941093,31303.91,24852.07,1443.3162,9.728429,3.7465222,4253.0312,480.21375,734.7011,1.5406779e+06,-0.020479284,0.42999423,-0.017882833,0.15970337,0.8391435,0.018631613,0.030336913,-0.008092128,0.4903312,523.56757,221.83437,862.2074,32100.783,-0.024060227,0.044444464,-0.012503177,-0.003884524,-0.016586099,0.0060185157,1199.2236,272047.53,1006.912,1.7439459e+06,2400.3052,1377.5132,720.12744,22.775234,3.479405e+06,1.2961631e+06,4.3707345e+06,2.2263902e+06,2.0001182e+07,7.437864e+06,2.7538084e+07,1.5637357e+07,1.0146376,Synthetic_Attack
444.00757,8.8079e+07,1325.0461,1131.3275,299489.75,1.7093478e+06,1945.8992,3.7510734,225.2428,241.12077,3565.2996,3.7311633,943.72754,561.391,31227.469,2610.4077,1.6830231e+06,5.154621e+06,3.0901882e+07,4880.4297,8.357888e+07,2.7150752e+06,4.8583e+06,2.8015958e+07,1.3575816e+06,8.481386e+07,1.7309752e+06,5.902329e+06,2.7907662e+07,285.181,0.40760255,-0.018066438,0.02338723,-0.005383037,31636.117,26613.48,2162.539,10.239674,3.7417982,4596.093,494.5684,854.1917,1.4354811e+06,-0.024859592,0.38617706,-0.013024508,0.13595228,0.8469901,0.028593786,-0.0149213215,0.009109348,0.47841904,488.61563,218.79933,832.6195,32406.252,-0.012239102,0.02385173,-0.014606427,0.010631919,-0.023134077,0.006170027,1199.7054,287598.94,1083.2839,1.7329071e+06,2554.7268,1382.1501,617.627,22.984285,3.1061948e+06,1.1516379e+06,3.5896505e+06,2.344771e+06,2.0931092e+07,7.266924e+06,2.6264838e+07,1.6051887e+07,0.98913777,Synthetic_Attack
444.00275,8.607134e+07,1303.6178,1136.7997,285337.84,1.7404552e+06,1944.3588,3.8445032,235.90018,249.2401,3605.8108,3.7315896,1019.94653,605.8075,39517.125,1823.8323,1.2227101e+06,5.013761e+06,2.6739888e+07,5970.843,8.0477464e+07,2.8849715e+06,4.8414225e+06,2.7254616e+07,1.6081955e+06,8.5968776e+07,1.6845024e+06,5.6667915e+06,2.655195e+07,262.82703,0.3591377,-0.01171441,0.019326208,-0.0067740474,33960.793,26057.377,2078.354,9.339886,3.4912457,4722.626,534.40875,855.2656,1.4342384e+06,-0.01057636,0.39338923,0.0020038255,0.13039654,0.88503975,0.018905833,-0.04092326,0.035637014,0.47250968,505.61096,236.7853,944.0618,34314.01,0.056236375,-0.014806163,0.010816656,0.03177041,0.035762627,0.04209457,1188.7291,293100.66,1085.2104,1.6349268e+06,1728.3328,1435.522,764.88995,23.396847,3.1498905e+06,1.2741909e+06,4.0629895e+06,2.2143818e+06,2.039917e+07,5.5390275e+06,2.4102484e+07,1.7192558e+07,0.9546317,Synthetic_Attack
444.00912,8.85492e+07,1359.0088,1243.6599,305620.78,2.019239e+06,2178.5664,3.5788827,220.28156,251.96475,3423.7185,3.3450933,929.72266,663.49023,29769.098,289.72314,1.1878581e+06,4.827542e+06,2.7496592e+07,3392.6274,8.5199896e+07,2.7777975e+06,4.7335985e+06,2.6898526e+07,1.3835979e+06,8.916969e+07,1.7297415e+06,5.5880955e+06,2.6719024e+07,266.54742,0.40082148,-0.028453832,-0.016675105,0.01605081,31482.617,26177.932,975.5729,10.015787,3.639793,3939.6985,568.4555,849.72125,1.6714681e+06,0.04198787,0.3954862,-0.002449146,0.1235598,0.89412504,0.008019703,0.031656194,-0.022847451,0.4620691,513.8846,232.22818,1033.0627,36507.13,-0.014918559,-0.014914092,-0.019392783,0.013887212,0.022586148,-0.04688063,1358.3717,271847.66,1308.008,1.7817785e+06,2302.694,1360.3833,783.1977,23.673634,3.7091408e+06,1.5675128e+06,4.5963715e+06,1.972605e+06,1.8789302e+07,6.6611175e+06,2.5717758e+07,1.5642189e+07,1.0311636,Synthetic_Attack
443.98364,9.015964e+07,1272.0625,1117.4216,284461.6,1.7767672e+06,1931.7988,3.8501966,220.26845,232.17229,3586.0913,3.6782954,956.5395,578.7146,34126.684,1875.3317,1.6411309e+06,5.1931245e+06,2.9175872e+07,6421.8413,8.254887e+07,3.0171435e+06,4.6498435e+06,2.7470506e+07,2.0391835e+06,8.798028e+07,1.7215768e+06,5.6600555e+06,2.8489538e+07,268.1762,0.37580127,0.027303346,0.023215964,0.01089284,35363.117,26990.834,2163.4858,9.831847,3.5747516,4801.8164,510.13535,829.5997,1.3635288e+06,0.0066770874,0.39522323,0.020221246,0.12291389,0.87728035,0.016979352,-0.00047339313,0.004939817,0.4944995,468.37726,215.69296,955.1689,32943.414,0.01272364,-0.038170204,0.008717366,0.0034233928,0.0014685988,0.029140366,1290.5916,315457.25,1110.6519,1.7124182e+06,2329.3855,1444.0862,730.1139,23.262106,2.9893352e+06,1.2979499e+06,3.8393028e+06,2.0150814e+06,2.0322654e+07,7.036e+06,2.7602076e+07,1.6099961e+07,0.9969129,Synthetic_Attack
444.0238,8.8756856e+07,1302.0593,1133.6873,297886.44,1.6871235e+06,1919.7598,3.9236789,233.79097,242.58563,3862.1462,3.645407,927.96606,557.4301,33004.652,2635.1782,1.5626526e+06,5.0824205e+06,2.9750974e+07,6685.9897,8.5880776e+07,2.424195e+06,4.9353885e+06,2.5433816e+07,1.3711952e+06,8.4951336e+07,1.6431482e+06,5.799631e+06,2.8087046e+07,283.33417,0.40997604,-0.014576286,0.0015751878,-0.010719225,32906.426,26592.19,1845.1411,10.595912,4.0349107,4464.102,479.25385,800.4383,1.5255315e+06,-0.031514972,0.40672705,0.020754877,0.1419614,0.8588862,0.022236189,0.0039649457,-0.021867182,0.4737712,490.9029,230.7289,898.49,32590.828,-0.017029615,-0.010702323,0.012172654,-0.0042249337,0.01441038,-0.0035220943,1264.5359,285684.44,1120.2543,2.010305e+06,2309.1477,1413.4095,669.4043,23.218931,2.9553752e+06,1.3238899e+06,3.5122222e+06,2.48328e+06,2.0766288e+07,6.881362e+06,2.5325746e+07,1.5041035e+07,0.97990113,Synthetic_Attack
444.02707,8.814461e+07,1242.8884,1116.207,302122.84,1.8575502e+06,1944.6882,3.7706635,218.66948,253.48303,3402.0898,3.4366534,879.6881,580.9555,28365.379,1647.4993,1.3568452e+06,4.9976215e+06,2.9849586e+07,5630.7124,8.467602e+07,2.554617e+06,5.188633e+06,2.6507994e+07,1.5957461e+06,8.469251e+07,1.6803948e+06,6.291457e+06,2.685357e+07,259.20712,0.41839546,-0.07581384,-0.015568459,-0.01670652,30003.102,26041.6,1871.0244,9.959043,3.789355,4262.0,532.98895,814.44507,1.5206328e+06,0.01068176,0.40559867,-0.023562878,0.14751045,0.8559612,0.016638413,-0.026143987,0.0018532947,0.48990792,516.3885,228.10684,827.55945,31072.455,0.01419295,0.028588766,-0.011564257,0.007255614,0.007671993,-0.008092213,1201.353,269611.12,1080.2731,1.728747e+06,2151.514,1356.66,714.8176,23.380417,3.2049855e+06,1.3356918e+06,4.313186e+06,2.536717e+06,2.1180782e+07,6.458632e+06,2.4768964e+07,1.5983267e+07,1.0051782,Synthetic_Attack
444.00787,8.848938e+07,1357.1321,1151.5326,294390.5,1.7996738e+06,2040.7268,3.8119414,235.10538,246.47801,3714.736,3.601884,905.6014,581.1863,34057.69,1779.8911,1.484076e+06,4.9581555e+06,2.904355e+07,4778.764,8.498893e+07,2.5598048e+06,4.6689565e+06,2.4680886e+07,1.2839819e+06,8.45545e+07,1.6063449e+06,5.7753435e+06,2.8141474e+07,286.9369,0.41480428,-0.0025783926,0.01100751,-0.013902475,33776.797,27038.004,1824.4204,10.500094,3.9088175,4452.8696,485.91043,857.1477,1.5244891e+06,-0.026100017,0.39846864,0.0082007935,0.13997999,0.8686211,0.022047296,-0.010718469,-0.024008967,0.4490316,487.04813,235.60089,900.9678,34143.508,0.0003378112,-0.0062344335,0.0055129044,0.007228464,0.00598241,-0.0042098276,1283.1478,285572.56,1163.6403,2.0089302e+06,2399.5764,1483.8798,679.29,23.325558,3.1111695e+06,1.363916e+06,3.7860358e+06,2.3250205e+06,2.007819e+07,6.7823235e+06,2.5028854e+07,1.513148e+07,0.98638445,Synthetic_Attack
444.00043,8.471077e+07,1386.4376,1225.9121,323972.3,1.9817452e+06,2025.504,3.7506888,235.33864,258.6324,3554.2732,3.1746335,799.1156,736.3192,25205.955,1123.9597,1.2089615e+06,4.631534e+06,2.8561622e+07,4763.457,8.531836e+07,2.790214e+06,4.329614e+06,2.5990324e+07,1.3580479e+06,8.919125e+07,1.7627128e+06,5.372549e+06,2.9131502e+07,268.97003,0.40308365,-0.026590321,-0.023188895,0.019096045,30320.57,25401.48,554.8419,9.376443,3.785441,3779.2593,562.9059,827.4199,1.6147382e+06,0.06044246,0.41733196,0.008664543,0.14306282,0.8921762,0.0033758264,0.0616202,0.0033710152,0.45653066,495.39606,236.89337,1077.5896,37173.777,-0.0054279678,-0.032781377,-0.010584219,-0.06259974,0.04362991,-0.055852477,1324.818,227297.77,1262.6628,1.6985525e+06,2165.8333,1458.7739,824.91907,23.143473,3.9673332e+06,1.8367868e+06,4.9393215e+06,2.3069145e+06,1.9182818e+07,5.9426525e+06,2.3130078e+07,1.4420305e+07,0.9901005,Synthetic_Attack
443.98645,8.528411e+07,1119.9258,892.1104,256038.97,1.6369646e+06,1545.5889,3.972917,229.90634,253.62024,3271.9812,3.614435,843.48096,502.89423,22248.092,2163.148,1.8021641e+06,5.470418e+06,3.1269716e+07,8194.407,8.117361e+07,3.128801e+06,5.917132e+06,3.0558278e+07,1.3623265e+06,8.1718584e+07,1.8103694e+06,7.142251e+06,3.1118116e+07,265.26492,0.45617563,0.0036824718,0.015238714,0.010650432,28632.717,25049.023,2516.1978,8.437198,3.9410393,3988.9382,493.02725,648.26996,1.2867884e+06,-0.0065547414,0.4678942,0.009365309,0.16519968,0.82979196,0.016613092,0.037217695,-0.005872026,0.5221085,506.65573,232.98218,811.70074,29052.727,-0.026868751,0.0101512335,0.009279195,0.0046514943,-0.024220366,-0.016521398,1156.1813,267026.6,929.7251,1.5277308e+06,2516.981,1344.3956,462.48767,22.400438,2.8828225e+06,1.3661049e+06,4.470897e+06,2.3381012e+06,2.3877074e+07,7.543935e+06,2.8547498e+07,1.681907e+07,1.0197979,Synthetic_Attack
444.01758,8.6635704e+07,1212.1748,1015.2556,246439.16,1.6933262e+06,1728.7047,3.8119676,219.1008,239.23038,3496.1072,3.6987362,891.0289,507.26697,28271.55,2598.1711,1.686266e+06,5.326524e+06,3.2268216e+07,6552.645,8.382687e+07,2.9348838e+06,5.3451725e+06,2.8325296e+07,1.1154762e+06,8.467664e+07,1.8572566e+06,6.5257985e+06,2.9036472e+07,274.8517,0.4400965,0.008449599,0.0019843867,0.0018421821,30319.43,26644.479,2101.3367,10.06891,3.8176625,4375.2837,474.27118,758.80383,1.3263459e+06,-0.016617842,0.4270716,-0.0137769785,0.15224557,0.8457273,0.028054684,0.0033915192,-0.03996313,0.49547848,481.5624,223.95961,838.16406,29543.889,-0.018223066,0.029143225,-0.012281595,0.015071381,-0.016123429,-0.002791237,1181.4889,285041.03,1012.7799,1.5972648e+06,2720.244,1401.0024,583.02515,22.566307,2.942158e+06,1.3313735e+06,4.0168195e+06,2.1129152e+06,2.0957906e+07,7.7677975e+06,2.7266656e+07,1.7038042e+07,1.0128137,Synthetic_Attack
444.00208,8.849947e+07,1264.549,1060.3729,308910.72,1.7210415e+06,1905.8585,3.7268898,229.27602,247.39133,3380.193,3.5843782,889.7135,567.68695,33130.953,1813.188,1.5565925e+06,4.9938995e+06,2.9472648e+07,5843.281,8.429179e+07,2.3796715e+06,5.141942e+06,2.8074906e+07,1.3092228e+06,8.327059e+07,1.7591332e+06,5.741057e+06,2.7660124e+07,280.97702,0.4338114,-0.012040626,-0.0033349227,-0.01056609,33103.137,27482.38,2110.8538,10.281269,3.7336795,4241.1597,521.1729,809.3195,1.3618085e+06,-0.010881271,0.409285,0.018312408,0.14518072,0.841414,0.025064385,-0.022913806,0.011493735,0.49149963,526.9938,229.23174,835.9354,33447.105,0.0045171753,-0.020351455,0.00957584,0.009903576,-0.000829421,0.006536104,1187.9729,310692.66,1048.7891,1.7480395e+06,2524.2651,1400.531,649.9497,23.12825,3.4339748e+06,1.1436946e+06,3.920278e+06,2.268253e+06,2.2289492e+07,7.12619e+06,2.590928e+07,1.4402576e+07,1.013632,Synthetic_Attack
443.9987,8.522655e+07,1303.9124,1071.4427,284492.25,1.5655386e+06,1917.5784,3.8381379,229.4924,239.78183,3596.4006,3.7706344,938.5934,555.5361,34961.43,2753.7336,1.587518e+06,5.048953e+06,3.109435e+07,7987.2334,8.299016e+07,2.3216038e+06,5.0417965e+06,2.601674e+07,1.0965161e+06,8.3650264e+07,1.6901485e+06,5.8989055e+06,2.8715762e+07,283.78696,0.39873588,0.011954382,0.00041102804,0.003425993,32355.986,27260.55,3207.0796,10.083258,3.8416266,4397.252,478.31998,851.42596,1.343244e+06,0.0010474809,0.37660015,-0.0010790745,0.14698766,0.85370296,0.032011747,-0.0060004336,-0.009397682,0.45689222,504.43536,226.04684,849.45654,30263.775,0.020175751,0.002069708,0.0016147569,0.010645807,0.017019194,-0.003206674,1200.2471,322800.12,1026.592,1.8034689e+06,2373.8699,1390.0276,601.66327,22.983826,3.0265938e+06,1.1530539e+06,3.8174175e+06,2.3237735e+06,2.0706458e+07,7.2829225e+06,2.626465e+07,1.516497e+07,1.0081891,Synthetic_Attack
444.01233,8.680937e+07,1258.6799,1059.1366,262747.38,1.7032714e+06,1816.1095,3.747583,214.3031,242.89604,3513.3804,3.7408237,903.5252,502.1249,30287.291,2435.1404,1.684193e+06,5.260674e+06,3.1478988e+07,6030.7397,8.365866e+07,2.6782128e+06,5.1706605e+06,2.7244182e+07,1.1550722e+06,8.425748e+07,1.8162871e+06,6.3559265e+06,2.7967932e+07,279.5814,0.43031228,-0.0048857257,-0.0037800726,-0.0075110868,31688.361,26744.41,2372.789,10.184157,3.8050954,4427.9546,491.31754,783.824,1.3628875e+06,-0.0144669525,0.40854913,-0.011749791,0.1420982,0.8508418,0.031129953,-0.005359709,-0.01938757,0.48788083,502.67773,223.94778,819.1013,29372.92,-0.0029529743,0.026138563,-0.0053017065,0.012015484,-0.005757805,0.01093013,1148.5989,295718.22,1038.5817,1.6638711e+06,2626.0654,1382.4146,625.52466,22.829548,2.9363095e+06,1.2257772e+06,4.062541e+06,2.2469738e+06,2.0763548e+07,7.3696375e+06,2.6772574e+07,1.6111836e+07,1.0082823,Synthetic_Attack
444.00015,8.586019e+07,1176.8937,1178.0853,325750.44,1.7950866e+06,1876.6624,3.7811599,227.2105,240.95186,3435.1895,3.4344893,872.0071,589.58984,32833.24,2041.5278,1.4465374e+06,4.8059475e+06,3.0030496e+07,6699.6147,8.3739576e+07,2.6093965e+06,4.725979e+06,2.625534e+07,975695.9,8.45453e+07,1.6601749e+06,5.489663e+06,2.8074862e+07,263.6764,0.42678985,-0.005617313,-0.013482163,-0.04526078,33993.8,27499.982,1964.1514,10.339086,4.007168,4250.6924,516.3715,797.439,1.5678714e+06,-0.009739187,0.40224007,-0.016284427,0.1522563,0.8571152,0.023587838,-0.012520949,0.008589737,0.47361705,507.92416,230.01547,869.97235,30845.168,-0.00025916472,-0.0095202215,-0.01101894,0.018148445,-0.025204139,0.013798218,1279.979,342547.6,1024.9686,1.8242041e+06,2421.1616,1427.2817,728.27905,22.918852,3.4901785e+06,1.0783881e+06,4.5604405e+06,2.2666382e+06,1.9942836e+07,7.2138965e+06,2.6205934e+07,1.3930145e+07,1.0016354,Synthetic_Attack
443.98886,8.3903064e+07,1144.5588,935.3135,245913.11,1.5949291e+06,1751.3746,3.9169338,227.38708,251.24553,3284.4795,3.8586583,937.872,496.09723,29588.088,2756.4883,1.8500292e+06,5.850338e+06,3.159857e+07,6344.213,7.979856e+07,2.7985672e+06,5.273482e+06,2.6304458e+07,1.5265302e+06,8.083906e+07,1.723936e+06,6.2852415e+06,2.7235582e+07,275.3216,0.44410804,0.0059632473,0.0064783692,0.0045810156,29373.727,24002.662,2212.3372,8.992399,3.858821,4219.588,495.46777,690.53894,1.4594702e+06,0.009635363,0.44612458,-0.005908247,0.15097064,0.8290831,0.03311688,0.033513967,0.015254259,0.53019106,515.3156,230.8247,867.38776,26029.594,0.0050524846,0.004835967,0.024947088,0.0064792037,-0.0033398457,-0.015539166,1093.6218,236276.94,1047.2417,1.3916508e+06,2567.392,1409.6616,630.98346,22.58136,2.9398848e+06,1.2099945e+06,4.7122075e+06,2.5289348e+06,2.0656548e+07,6.887793e+06,2.7705804e+07,1.6599418e+07,1.0027332,Synthetic_Attack
